mcap_past_pk,uuid,asset_symbol,mcap_date,mcap_value,asset_name,currency,created_dt,created_by,created_proc
26273,645362354a6e0a5e3a6416bb,elf,2023-03-11T00:00:00.000+08:00,143470659.382957,aelf,usd,2023-05-05T07:29:32.734+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26274,645362354a6e0a5e3a6416cc,elf,2023-03-12T00:00:00.000+08:00,151798727.778966,aelf,usd,2023-05-05T07:29:32.734+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26275,645362354a6e0a5e3a6416df,elf,2023-03-13T00:00:00.000+08:00,152606632.460617,aelf,usd,2023-05-05T07:29:32.734+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26276,645362354a6e0a5e3a6416fa,elf,2023-03-14T00:00:00.000+08:00,167513367.972424,aelf,usd,2023-05-05T07:29:32.734+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26277,645362354a6e0a5e3a641704,elf,2023-03-15T00:00:00.000+08:00,163202407.705047,aelf,usd,2023-05-05T07:29:32.734+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26278,645362354a6e0a5e3a641726,elf,2023-03-16T00:00:00.000+08:00,149044958.83075,aelf,usd,2023-05-05T07:29:32.734+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26279,645362354a6e0a5e3a641747,elf,2023-03-17T00:00:00.000+08:00,151120747.740015,aelf,usd,2023-05-05T07:29:32.734+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26280,645362354a6e0a5e3a641753,elf,2023-03-18T00:00:00.000+08:00,150738998.660428,aelf,usd,2023-05-05T07:29:32.734+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26281,645362354a6e0a5e3a641769,elf,2023-03-19T00:00:00.000+08:00,146874851.377456,aelf,usd,2023-05-05T07:29:32.734+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26282,645362354a6e0a5e3a641784,elf,2023-03-20T00:00:00.000+08:00,144804105.440757,aelf,usd,2023-05-05T07:29:32.734+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26283,645362354a6e0a5e3a6417a8,elf,2023-03-21T00:00:00.000+08:00,146193760.440116,aelf,usd,2023-05-05T07:29:32.734+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26284,645362354a6e0a5e3a6417bf,elf,2023-03-22T00:00:00.000+08:00,147029853.849719,aelf,usd,2023-05-05T07:29:32.734+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26285,645362354a6e0a5e3a6417c7,elf,2023-03-23T00:00:00.000+08:00,145574851.261289,aelf,usd,2023-05-05T07:29:32.734+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26286,645362354a6e0a5e3a6417ec,elf,2023-03-24T00:00:00.000+08:00,146115420.682293,aelf,usd,2023-05-05T07:29:32.734+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26287,645362354a6e0a5e3a6417fe,elf,2023-03-25T00:00:00.000+08:00,148756079.682845,aelf,usd,2023-05-05T07:29:32.734+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26288,645362354a6e0a5e3a641814,elf,2023-03-26T00:00:00.000+08:00,144644052.952906,aelf,usd,2023-05-05T07:29:32.734+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26289,645362354a6e0a5e3a64182b,elf,2023-03-27T00:00:00.000+08:00,142757162.020784,aelf,usd,2023-05-05T07:29:32.734+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26290,645362354a6e0a5e3a641843,elf,2023-03-28T00:00:00.000+08:00,137965178.107459,aelf,usd,2023-05-05T07:29:32.734+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26291,645362354a6e0a5e3a64185c,elf,2023-03-29T00:00:00.000+08:00,138222439.266833,aelf,usd,2023-05-05T07:29:32.734+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
26292,645362354a6e0a5e3a641877,elf,2023-03-30T00:00:00.000+08:00,139780825.2663,aelf,usd,2023-05-05T07:29:32.734+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25266,645363484a6e0a5e3a64551d,ast,2023-03-01T00:00:00.000+08:00,20628105.138327,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25267,645363484a6e0a5e3a64552d,ast,2023-03-02T00:00:00.000+08:00,20692362.1007845,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25268,645363484a6e0a5e3a645543,ast,2023-03-03T00:00:00.000+08:00,20634496.1052327,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25269,645363484a6e0a5e3a645568,ast,2023-03-04T00:00:00.000+08:00,19521258.4492549,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25270,645363484a6e0a5e3a64556d,ast,2023-03-05T00:00:00.000+08:00,19522938.1722015,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25271,645363484a6e0a5e3a64559a,ast,2023-03-06T00:00:00.000+08:00,17563797.9271892,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25272,645363484a6e0a5e3a64559e,ast,2023-03-07T00:00:00.000+08:00,17578082.737373,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25273,645363484a6e0a5e3a6455b8,ast,2023-03-08T00:00:00.000+08:00,17459110.6242227,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25274,645363484a6e0a5e3a6455d2,ast,2023-03-09T00:00:00.000+08:00,17356693.2255908,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25275,645363484a6e0a5e3a6455e6,ast,2023-03-10T00:00:00.000+08:00,16890837.2755373,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25276,645363484a6e0a5e3a645609,ast,2023-03-11T00:00:00.000+08:00,15616077.6813894,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25277,645363484a6e0a5e3a64561c,ast,2023-03-12T00:00:00.000+08:00,15095074.8440817,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25278,645363484a6e0a5e3a645645,ast,2023-03-13T00:00:00.000+08:00,16642203.5878237,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25279,645363484a6e0a5e3a64565d,ast,2023-03-14T00:00:00.000+08:00,17699652.187808,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25280,645363484a6e0a5e3a64565e,ast,2023-03-15T00:00:00.000+08:00,17726848.1117063,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25281,645363484a6e0a5e3a64568d,ast,2023-03-16T00:00:00.000+08:00,17256535.2265524,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25282,645363484a6e0a5e3a645698,ast,2023-03-17T00:00:00.000+08:00,17695796.6248123,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25283,645363484a6e0a5e3a6456b9,ast,2023-03-18T00:00:00.000+08:00,17076959.6530681,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25284,645363484a6e0a5e3a6456ca,ast,2023-03-19T00:00:00.000+08:00,17000132.0964384,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25285,645363484a6e0a5e3a6456d9,ast,2023-03-20T00:00:00.000+08:00,17209157.06281,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25286,645363484a6e0a5e3a645704,ast,2023-03-21T00:00:00.000+08:00,16089591.368385,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25287,645363484a6e0a5e3a645706,ast,2023-03-22T00:00:00.000+08:00,19999235.607267,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25288,645363484a6e0a5e3a64572a,ast,2023-03-23T00:00:00.000+08:00,18911143.3520325,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25289,645363484a6e0a5e3a645748,ast,2023-03-24T00:00:00.000+08:00,19141044.1658565,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25290,645363484a6e0a5e3a64575c,ast,2023-03-25T00:00:00.000+08:00,20810352.4437982,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25291,645363484a6e0a5e3a645772,ast,2023-03-26T00:00:00.000+08:00,19544355.0865045,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25292,645363484a6e0a5e3a64578a,ast,2023-03-27T00:00:00.000+08:00,18900883.363889,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25293,645363484a6e0a5e3a6457a5,ast,2023-03-28T00:00:00.000+08:00,24254021.0905457,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25294,645363484a6e0a5e3a6457c0,ast,2023-03-29T00:00:00.000+08:00,23885970.5995367,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
25295,645363484a6e0a5e3a6457d1,ast,2023-03-30T00:00:00.000+08:00,25536316.3352712,airswap,usd,2023-05-05T07:29:07.961+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20006,645363504a6e0a5e3a6457e1,akt,2023-03-01T00:00:00.000+08:00,98478124.5262538,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20007,645363504a6e0a5e3a6457f9,akt,2023-03-02T00:00:00.000+08:00,95930901.5057233,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20008,645363504a6e0a5e3a645817,akt,2023-03-03T00:00:00.000+08:00,85633162.9232671,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20009,645363504a6e0a5e3a645829,akt,2023-03-04T00:00:00.000+08:00,84202820.9831255,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20010,645363504a6e0a5e3a645855,akt,2023-03-05T00:00:00.000+08:00,84226431.3680386,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20011,645363504a6e0a5e3a64585c,akt,2023-03-06T00:00:00.000+08:00,84395578.8375443,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20012,645363504a6e0a5e3a645870,akt,2023-03-07T00:00:00.000+08:00,82510431.684477,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20013,645363504a6e0a5e3a64588c,akt,2023-03-08T00:00:00.000+08:00,79851271.858699,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20014,645363504a6e0a5e3a6458a1,akt,2023-03-09T00:00:00.000+08:00,77081160.9290856,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20015,645363504a6e0a5e3a6458ba,akt,2023-03-10T00:00:00.000+08:00,73609559.9008611,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20016,645363504a6e0a5e3a6458da,akt,2023-03-11T00:00:00.000+08:00,68981877.2344825,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20017,645363504a6e0a5e3a6458fa,akt,2023-03-12T00:00:00.000+08:00,68901660.5518648,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20018,645363504a6e0a5e3a645901,akt,2023-03-13T00:00:00.000+08:00,68157204.5763302,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20019,645363504a6e0a5e3a64592f,akt,2023-03-14T00:00:00.000+08:00,71184255.0105811,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20020,645363504a6e0a5e3a645932,akt,2023-03-15T00:00:00.000+08:00,72026429.3021961,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20021,645363504a6e0a5e3a645948,akt,2023-03-16T00:00:00.000+08:00,68653153.5397633,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20022,645363504a6e0a5e3a645975,akt,2023-03-17T00:00:00.000+08:00,71167786.4501774,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20023,645363504a6e0a5e3a64598f,akt,2023-03-18T00:00:00.000+08:00,72293220.8886896,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20024,645363504a6e0a5e3a645990,akt,2023-03-19T00:00:00.000+08:00,71165865.4206321,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20025,645363504a6e0a5e3a6459ac,akt,2023-03-20T00:00:00.000+08:00,70298459.5743227,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20026,645363504a6e0a5e3a6459c0,akt,2023-03-21T00:00:00.000+08:00,68575730.305527,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20027,645363504a6e0a5e3a6459d9,akt,2023-03-22T00:00:00.000+08:00,67159468.718837,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20028,645363504a6e0a5e3a6459f0,akt,2023-03-23T00:00:00.000+08:00,65792466.4207734,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20029,645363504a6e0a5e3a645a13,akt,2023-03-24T00:00:00.000+08:00,62377629.3097882,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20030,645363504a6e0a5e3a645a32,akt,2023-03-25T00:00:00.000+08:00,64331357.9780848,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20031,645363504a6e0a5e3a645a3a,akt,2023-03-26T00:00:00.000+08:00,62716285.087305,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20032,645363504a6e0a5e3a645a55,akt,2023-03-27T00:00:00.000+08:00,62596919.8048659,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20033,645363504a6e0a5e3a645a73,akt,2023-03-28T00:00:00.000+08:00,63776654.9169583,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20034,645363504a6e0a5e3a645a97,akt,2023-03-29T00:00:00.000+08:00,65586691.1108928,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
20035,645363504a6e0a5e3a645a9f,akt,2023-03-30T00:00:00.000+08:00,65818483.7187121,akash_network,usd,2023-05-05T07:26:55.634+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27543,645363a64a6e0a5e3a64713f,aleph,2023-03-01T00:00:00.000+08:00,13392961.1968929,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27544,645363a64a6e0a5e3a647166,aleph,2023-03-02T00:00:00.000+08:00,13450532.0182937,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27545,645363a64a6e0a5e3a647173,aleph,2023-03-03T00:00:00.000+08:00,12939026.4110564,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27546,645363a64a6e0a5e3a647192,aleph,2023-03-04T00:00:00.000+08:00,12598468.5945244,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27547,645363a64a6e0a5e3a64719e,aleph,2023-03-05T00:00:00.000+08:00,12336208.0073689,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27548,645363a64a6e0a5e3a6471ca,aleph,2023-03-06T00:00:00.000+08:00,12653735.2630301,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27549,645363a64a6e0a5e3a6471cc,aleph,2023-03-07T00:00:00.000+08:00,12739677.2542237,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27550,645363a64a6e0a5e3a6471f7,aleph,2023-03-08T00:00:00.000+08:00,12164321.5418439,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27551,645363a64a6e0a5e3a6471fc,aleph,2023-03-09T00:00:00.000+08:00,11946754.9769041,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27552,645363a64a6e0a5e3a64721d,aleph,2023-03-10T00:00:00.000+08:00,14053341.8563156,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27553,645363a64a6e0a5e3a647237,aleph,2023-03-11T00:00:00.000+08:00,11938691.9480908,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27554,645363a64a6e0a5e3a647253,aleph,2023-03-12T00:00:00.000+08:00,11127739.1324545,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27555,645363a64a6e0a5e3a647266,aleph,2023-03-13T00:00:00.000+08:00,11327785.0478683,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27556,645363a64a6e0a5e3a647287,aleph,2023-03-14T00:00:00.000+08:00,11919646.4417404,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27557,645363a64a6e0a5e3a6472a3,aleph,2023-03-15T00:00:00.000+08:00,12630844.2854945,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27558,645363a64a6e0a5e3a6472a4,aleph,2023-03-16T00:00:00.000+08:00,17382451.6884249,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27559,645363a64a6e0a5e3a6472c8,aleph,2023-03-17T00:00:00.000+08:00,13353919.4891715,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27560,645363a64a6e0a5e3a6472e6,aleph,2023-03-18T00:00:00.000+08:00,13347715.4361402,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27561,645363a64a6e0a5e3a6472ec,aleph,2023-03-19T00:00:00.000+08:00,12955153.8874917,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27562,645363a64a6e0a5e3a647304,aleph,2023-03-20T00:00:00.000+08:00,12544250.9186205,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27563,645363a64a6e0a5e3a64731c,aleph,2023-03-21T00:00:00.000+08:00,12056944.9077536,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27564,645363a64a6e0a5e3a647335,aleph,2023-03-22T00:00:00.000+08:00,11949122.0850843,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27565,645363a64a6e0a5e3a64735d,aleph,2023-03-23T00:00:00.000+08:00,11803058.5879572,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27566,645363a64a6e0a5e3a64737b,aleph,2023-03-24T00:00:00.000+08:00,11862435.4220268,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27567,645363a64a6e0a5e3a647386,aleph,2023-03-25T00:00:00.000+08:00,12006351.6286654,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27568,645363a64a6e0a5e3a647396,aleph,2023-03-26T00:00:00.000+08:00,11810185.9133642,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27569,645363a64a6e0a5e3a6473c3,aleph,2023-03-27T00:00:00.000+08:00,11705902.9906151,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27570,645363a64a6e0a5e3a6473c4,aleph,2023-03-28T00:00:00.000+08:00,12104782.6512201,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
27571,645363a64a6e0a5e3a6473de,aleph,2023-03-29T00:00:00.000+08:00,12017894.1534314,aleph_im,usd,2023-05-05T07:30:04.173+08:00,farmraider,wrangler_assets_etl_CryptoMarket function <nosql_to_sql>
